id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
3225,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Orange Tours And Travels","A/C Seater / Sleeper (2+1)","2024-07-28 16:10:00","08h 20m","2024-07-29 00:30:00",1,800.00,30
3226,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mythri Tours And Travels","A/C Sleeper (2+1)","2024-07-28 22:00:00","06h 05m","2024-07-29 04:05:00",4.6,693.00,29
3227,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Neelachal Travels","A/C Seater / Sleeper (2+1)","2024-07-28 15:00:00","07h 45m","2024-07-28 22:45:00",4.5,4000.00,45
3228,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sai Srinivasa Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 23:00:00","05h 50m","2024-07-29 04:50:00",3.8,470.00,27
3229,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"IntrCity SmartBus","AC Sleeper (2+1)","2024-07-28 18:05:00","07h 05m","2024-07-29 01:10:00",4.5,935.00,30
3230,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"GMC Travels","A/C Seater / Sleeper (2+1)","2024-07-28 22:00:00","05h 30m","2024-07-29 03:30:00",4.4,590.00,39
3231,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Svkdt travels","A/C Sleeper (2+1)","2024-07-28 17:00:00","09h 05m","2024-07-29 02:05:00",4.4,799.00,30
3232,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sree Gowtham Travels","A/C Sleeper (2+1)","2024-07-28 22:25:00","06h 22m","2024-07-29 04:47:00",4.3,700.00,29
3233,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Shyamoli Paribahan Pvt Ltd","Scania Multi-Axle AC Semi Sleeper (2+2)","2024-07-28 15:30:00","06h 40m","2024-07-28 22:10:00",4.3,700.00,51
3234,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Jayanthi Travels","NON A/C Hi-Tech Push Back (2+2)","2024-07-28 20:00:00","07h 15m","2024-07-29 03:15:00",4.1,449.00,32
3235,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"BSR Tours And Travels","Volvo 9600 Multi-Axle A/C Sleeper (2+1)","2024-07-28 17:02:00","08h 03m","2024-07-29 01:05:00",4.1,1470.00,30
3236,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Padma Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 21:30:00","06h 30m","2024-07-29 04:00:00",4.1,399.00,29
3237,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Jayanthi Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 21:15:00","05h 45m","2024-07-29 03:00:00",4.1,499.00,27
3238,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Shree Manikanta Travels","A/C Sleeper (2+1)","2024-07-28 15:15:00","08h 25m","2024-07-28 23:40:00",4.1,749.00,30
3239,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Jayanthi Travels","A/C Sleeper (2+1)","2024-07-28 21:10:00","06h 20m","2024-07-29 03:30:00",4.1,940.00,27
3240,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri KVR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 19:15:00","07h 10m","2024-07-29 02:25:00",4,530.00,24
3241,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Navayuga Travels","NON AC Seater / Sleeper 2+1","2024-07-28 13:25:00","07h 45m","2024-07-28 21:10:00",4,530.00,33
3242,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Laharisa Tours and Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:10:00","05h 55m","2024-07-29 04:05:00",4,500.00,30
3243,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri KVR Travels","A/C Seater / Sleeper (2+1)","2024-07-28 16:48:00","07h 52m","2024-07-29 00:40:00",4,700.00,39
3244,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Atluri Travels","NON AC Seater / Sleeper 2+1","2024-07-28 20:00:00","08h 20m","2024-07-29 04:20:00",4,510.00,29
3245,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Atluri Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:00:00","07h 50m","2024-07-29 03:50:00",4,510.00,29
3246,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Vikram Travels","A/C Sleeper (2+1)","2024-07-28 20:10:00","05h 50m","2024-07-29 02:00:00",4,729.00,22
3247,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Vikram Travels","A/C Sleeper (2+1)","2024-07-28 21:30:00","05h 30m","2024-07-29 03:00:00",4,1000.00,27
3248,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Krk Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 14:55:00","08h 05m","2024-07-28 23:00:00",4,850.00,27
3249,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Vahini Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:41:00","07h 49m","2024-07-29 04:30:00",3.8,490.00,32
3250,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Kalyani Transport","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:45:00","05h 45m","2024-07-29 02:30:00",3.8,499.00,34
3251,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sai Srinivasa Travels","A/C Seater / Sleeper (2+1)","2024-07-28 22:40:00","06h 10m","2024-07-29 04:50:00",3.8,2000.00,40
3252,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"SREE KARA TRAVELS","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:05:00","06h 10m","2024-07-29 04:15:00",3.8,399.00,35
3253,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"SRI SAI BALAJI TOURS AND TRAVELS","A/C Seater / Sleeper (2+1)","2024-07-28 14:50:00","07h 35m","2024-07-28 22:25:00",3.8,699.00,30
3254,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Orange Tours And Travels","Volvo Multi-Axle Sleeper A/C (2+1)","2024-07-28 22:55:00","05h 50m","2024-07-29 04:45:00",3.1,700.00,34
3255,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"KTR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 15:10:00","07h 20m","2024-07-28 22:30:00",3.7,600.00,23
3256,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"AMIGOS TRAVELS","A/C Sleeper (2+1)","2024-07-28 22:50:00","06h 00m","2024-07-29 04:50:00",3.7,649.00,28
3257,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Sai Anjana Tours and Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:20:00","06h 05m","2024-07-29 04:25:00",3.7,470.00,25
3258,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri NVR Travels","NON A/C Sleeper (2+1)","2024-07-28 22:45:00","05h 45m","2024-07-29 04:30:00",3.7,599.00,30
3259,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"DMR Travels","A/C Sleeper (2+1)","2024-07-28 21:16:00","06h 14m","2024-07-29 03:30:00",3.6,700.00,29
3260,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"DMR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:30:00","05h 30m","2024-07-29 04:00:00",3.6,499.00,34
3261,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"DMR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:40:00","05h 50m","2024-07-29 04:30:00",3.6,499.00,28
3262,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Orange Tours And Travels","NON A/C Seater/ Sleeper (2+1)","2024-07-28 23:00:00","06h 00m","2024-07-29 05:00:00",3.2,400.00,37
3263,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Vinay's Tours and Travels","A/C Sleeper (2+1)","2024-07-28 23:20:00","06h 05m","2024-07-29 05:25:00",3.5,474.00,27
3264,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"CVR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:15:00","06h 02m","2024-07-29 04:17:00",3.5,499.00,28
3265,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Atluri Travels","A/C Seater / Sleeper (2+1)","2024-07-28 21:20:00","07h 47m","2024-07-29 05:07:00",3.8,470.00,30
3266,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Tulasi Tours and Travels","A/C Seater / Sleeper (2+1)","2024-07-28 14:20:00","07h 10m","2024-07-28 21:30:00",3.4,1044.00,30
3267,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"SAMANVI CITICONNECT","A/C Sleeper (2+1)","2024-07-28 22:25:00","05h 40m","2024-07-29 04:05:00",3.4,819.00,31
3268,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"SAMANVI CITICONNECT","NON AC Seater / Sleeper 2+1","2024-07-28 22:25:00","05h 20m","2024-07-29 03:45:00",3.4,449.00,32
3269,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"SVM Tours And Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:35:00","05h 45m","2024-07-29 04:20:00",3.3,499.00,33
3270,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Siri Tours and Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 21:58:00","06h 17m","2024-07-29 04:15:00",3.3,444.00,32
3271,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sai Godavari Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:18:00","05h 42m","2024-07-29 04:00:00",3.3,500.00,33
3272,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Siri Tours and Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:01:00","06h 14m","2024-07-29 04:15:00",3.3,444.00,23
3273,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Puri Jagannadh Tours And Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 19:30:00","07h 15m","2024-07-29 02:45:00",3.3,444.00,27
3274,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Puri Jagannadh Tours And Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 19:45:00","08h 00m","2024-07-29 03:45:00",3.3,444.00,28
3275,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Ajay Bus","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:45:00","05h 45m","2024-07-29 04:30:00",3.2,440.00,13
3276,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mayuri Travels","A/C Sleeper (2+1)","2024-07-28 19:52:00","06h 38m","2024-07-29 02:30:00",3.2,1110.00,30
3277,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mayuri Travels","A/C Seater / Sleeper (2+1)","2024-07-28 17:37:00","06h 18m","2024-07-28 23:55:00",3.2,780.00,50
3278,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mayuri Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:10:00","05h 50m","2024-07-29 02:00:00",3.2,610.00,31
3279,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mayuri Travels","A/C Sleeper (2+1)","2024-07-28 21:58:00","05h 32m","2024-07-29 03:30:00",3.2,999.00,27
3280,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Zingbus Plus","A/C Sleeper (2+1)","2024-07-28 17:30:00","07h 20m","2024-07-29 00:50:00",4.8,723.00,26
3281,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"AMIGOS TRAVELS","A/C Sleeper (2+1)","2024-07-28 22:29:00","06h 11m","2024-07-29 04:40:00",3.7,849.00,28
3282,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Vinay's Tours and Travels","A/C Sleeper (2+1)","2024-07-28 23:50:00","06h 05m","2024-07-29 05:55:00",4.3,1794.00,29
3283,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Prasanna Travels","A/C Seater / Sleeper (2+1)","2024-07-28 23:55:00","05h 55m","2024-07-29 05:50:00",2.9,400.00,34
3284,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"KVR Tours and Travels","A/C Sleeper (2+1)","2024-07-28 20:30:00","05h 35m","2024-07-29 02:05:00",3.1,846.00,31
3285,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"KVR Tours and Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:30:00","04h 45m","2024-07-29 03:15:00",3.1,474.00,33
3286,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Rainbow Tours And Travels","A/C Seater/Sleeper (2+1)","2024-07-28 20:55:00","06h 35m","2024-07-29 03:30:00",3,670.00,29
3287,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Meghana Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:45:00","05h 40m","2024-07-29 04:25:00",3,475.00,30
3288,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Rainbow Tours And Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:14:00","06h 06m","2024-07-29 04:20:00",3,490.00,31
3289,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"LVR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:13:00","06h 42m","2024-07-29 04:55:00",3.6,450.00,44
3290,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Srivastav Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:30:00","05h 30m","2024-07-29 04:00:00",2.9,439.00,25
3291,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri KVR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:55:00","06h 25m","2024-07-29 03:20:00",4,490.00,32
3292,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sai RK Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:35:00","05h 55m","2024-07-29 04:30:00",2.9,500.00,27
3293,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sai Sri Durga Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 23:00:00","06h 30m","2024-07-29 05:30:00",2.8,300.00,27
3294,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Ramana Tours And Travels","NON AC Seater / Sleeper 2+1","2024-07-28 22:25:00","06h 20m","2024-07-29 04:45:00",3.5,599.00,26
3295,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Orange Tours And Travels","NON A/C Sleeper (2+1)","2024-07-28 23:05:00","05h 40m","2024-07-29 04:45:00",2.9,600.00,27
3296,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Morning Star Travels","A/C Sleeper (2+1)","2024-07-28 05:40:00","05h 55m","2024-07-28 11:35:00",2.2,790.00,20
3297,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"V Kaveri Travels","A/C Seater / Sleeper (2+1)","2024-07-28 23:00:00","06h 10m","2024-07-29 05:10:00",2.6,500.00,22
3298,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Ramana Tours And Travels","A/C Sleeper (2+1)","2024-07-28 17:45:00","07h 20m","2024-07-29 01:05:00",2.8,900.00,30
3299,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mayuri Travels","A/C Seater / Sleeper (2+1)","2024-07-28 16:17:00","07h 38m","2024-07-28 23:55:00",3.3,780.00,32
3300,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"AVR Travels","A/C Seater / Sleeper (2+1)","2024-07-28 23:55:00","05h 40m","2024-07-29 05:35:00",2.1,2500.00,32
3301,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"V Kaveri Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 16:20:00","06h 55m","2024-07-28 23:15:00",3.3,600.00,27
3302,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Chandu Travels","A/C Seater / Sleeper (2+1)","2024-07-28 23:05:00","05h 25m","2024-07-29 04:30:00",3.6,1796.00,17
3303,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri KVR Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:42:00","06h 48m","2024-07-29 03:30:00",3.9,510.00,33
3304,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Tranzindia Travels","Volvo Multi-Axle A/C Sleeper (2+1)","2024-07-28 21:40:00","06h 10m","2024-07-29 03:50:00",3,849.00,23
3305,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Krishna Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 21:30:00","06h 30m","2024-07-29 04:00:00",3.3,550.00,32
3306,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Ajay Bus","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:45:00","05h 55m","2024-07-29 04:40:00",3.2,360.00,30
3307,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Puri Jagannadh Tours And Travels","A/C Seater / Sleeper (2+1)","2024-07-28 21:30:00","06h 25m","2024-07-29 03:55:00",3.3,555.00,27
3308,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Orange Tours And Travels","Volvo 9600 Multi-Axle A/C Sleeper (2+1)","2024-07-28 22:15:00","06h 35m","2024-07-29 04:50:00",3.5,1000.00,41
3309,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Srivastav Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:35:00","06h 25m","2024-07-29 05:00:00",2.4,499.00,28
3310,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Morning Star Travels","A/C Sleeper (2+1)","2024-07-28 22:20:00","06h 00m","2024-07-29 04:20:00",2.7,850.00,34
3311,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"SVR Tours and Travels","Volvo A/C Sleeper (2+1)","2024-07-28 17:15:00","06h 30m","2024-07-28 23:45:00",2.5,800.00,31
3312,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mahi Trans Solutions","A/C Sleeper (2+1)","2024-07-28 22:10:00","06h 13m","2024-07-29 04:23:00",2.6,829.00,26
3313,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Orange Tours And Travels","NON A/C Seater/ Sleeper (2+1)","2024-07-28 13:50:00","07h 55m","2024-07-28 21:45:00",2.7,600.00,36
3314,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mayuri Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 19:48:00","06h 12m","2024-07-29 02:00:00",2.6,610.00,33
3315,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Tranzindia Travels","Scania AC Multi Axle Sleeper (2+1)","2024-07-28 21:45:00","05h 30m","2024-07-29 03:15:00",2.5,849.00,26
3316,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"SAMANVI CITICONNECT","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:25:00","05h 20m","2024-07-29 03:45:00",2.9,449.00,33
3317,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Ramana Tours And Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 22:30:00","05h 30m","2024-07-29 04:00:00",2.5,560.00,30
3318,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Keerthana Sai Travels","NON A/C Sleeper (2+1)","2024-07-28 17:00:00","06h 45m","2024-07-28 23:45:00",5,600.00,24
3319,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Srivastav Travels","A/C Sleeper (2+1)","2024-07-28 22:30:00","05h 30m","2024-07-29 04:00:00",2,699.00,30
3320,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Keerthana Sai Travels","A/C Sleeper (2+1)","2024-07-28 17:00:00","06h 45m","2024-07-28 23:45:00",5,1000.00,24
3321,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Sri Keerthana Sai Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 14:45:00","09h 00m","2024-07-28 23:45:00",5,450.00,35
3322,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Morning Star Travels","NON A/C Sleeper (2+1)","2024-07-28 23:05:00","06h 05m","2024-07-29 05:10:00",1.6,690.00,30
3323,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric A/C Seater (2+2)","2024-07-28 16:20:00","06h 20m","2024-07-28 22:40:00",4.5,475.00,36
3324,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)","2024-07-28 23:50:00","07h 00m","2024-07-29 06:50:00",4.5,417.00,42
3325,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mahi Trans Solutions","Non A/C Seater / Sleeper (2+1)","2024-07-28 21:30:00","07h 00m","2024-07-29 04:30:00",2.6,422.00,34
3326,"Hyderabad to Vijayawada",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,"Mahi Trans Solutions","Non A/C Seater / Sleeper (2+1)","2024-07-28 21:30:00","06h 45m","2024-07-29 04:15:00",2.6,422.00,37
